Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,
,1.5,0.33,0,3.14,1.733197182,0,10,30,0
,1.5,0.33,0,3.14,1.733981784,0,10,30,0
,1.5,0.33,0,3.14,1.734766386,0,10,30,0
,1.5,0.33,0,3.14,1.735550988,0,10,30,0
,1.5,0.33,0,3.14,1.736335589,0,10,30,0
,1.5,0.33,0,3.14,1.737120191,0,10,30,0
,1.5,0.33,0,3.14,1.737904793,0,10,30,0
,1.5,0.33,0,3.14,1.738689395,0,10,30,0
,1.5,0.33,0,3.14,1.739473997,0,10,30,0
,1.5,0.33,0,3.14,1.740258599,0,10,30,0
,1.5,0.33,0,3.14,1.7410432,0,10,30,0
,1.5,0.33,0,3.14,1.741827802,0,10,30,0
,1.5,0.33,0,3.14,1.742612404,0,10,30,0
,1.5,0.33,0,3.14,1.743397006,0,10,30,0
,1.5,0.33,0,3.14,1.744181608,0,10,30,0
,1.5,0.33,0,3.14,1.74496621,0,10,30,0
,1.5,0.33,0,3.14,1.745750811,0,10,30,0
,1.5,0.33,0,3.14,1.746535413,0,10,30,0
,1.5,0.33,0,3.14,1.747320015,0,10,30,0
,1.5,0.33,0,3.14,1.748104617,0,10,30,0
,1.5,0.33,0,3.14,1.748889219,0,10,30,0
,1.5,0.33,0,3.14,1.749673821,0,10,30,0
,1.5,0.33,0,3.14,1.750458422,0,10,30,0
,1.5,0.33,0,3.14,1.751243024,0,10,30,0
,1.5,0.33,0,3.14,1.752027626,0,10,30,0
,1.5,0.33,0,3.14,1.752812228,0,10,30,0
,1.5,0.33,0,3.14,1.75359683,0,10,30,0
,1.5,0.33,0,3.14,1.754381432,0,10,30,0
,1.5,0.33,0,3.14,1.755166033,0,10,30,0
,1.5,0.33,0,3.14,1.755950635,0,10,30,0
,1.5,0.33,0,3.14,1.756735237,0,10,30,0
,1.5,0.33,0,3.14,1.757519839,0,10,30,0
,1.5,0.33,0,3.14,1.758304441,0,10,30,0
,1.5,0.33,0,3.14,1.759089043,0,10,30,0
,1.5,0.33,0,3.14,1.759873644,0,10,30,0
,1.5,0.33,0,3.14,1.760658246,0,10,30,0
,1.5,0.33,0,3.14,1.761442848,0,10,30,0
,1.5,0.33,0,3.14,1.76222745,0,10,30,0
,1.5,0.33,0,3.14,1.763012052,0,10,30,0
,1.5,0.33,0,3.14,1.763796654,0,10,30,0
,1.5,0.33,0,3.14,1.764581255,0,10,30,0
,1.5,0.33,0,3.14,1.765365857,0,10,30,0
,1.5,0.33,0,3.14,1.766150459,0,10,30,0
,1.5,0.33,0,3.14,1.766935061,0,10,30,0
,1.5,0.33,0,3.14,1.767719663,0,10,30,0
,1.5,0.33,0,3.14,1.768504265,0,10,30,0
,1.5,0.33,0,3.14,1.769288866,0,10,30,0
,1.5,0.33,0,3.14,1.770073468,0,10,30,0
,1.5,0.33,0,3.14,1.77085807,0,10,30,0
,1.5,0.33,0,3.14,1.771642672,0,10,30,0
,1.5,0.33,0,3.14,1.772427274,0,10,30,0
,1.5,0.33,0,3.14,1.773211876,0,10,30,0
,1.5,0.33,0,3.14,1.773996478,0,10,30,0
,1.5,0.33,0,3.14,1.774781079,0,10,30,0
,1.5,0.33,0,3.14,1.775565681,0,10,30,0
,1.5,0.33,0,3.14,1.776350283,0,10,30,0
,1.5,0.33,0,3.14,1.777134885,0,10,30,0
,1.5,0.33,0,3.14,1.777919487,0,10,30,0
,1.5,0.33,0,3.14,1.778704089,0,10,30,0
,1.5,0.33,0,3.14,1.77948869,0,10,30,0
,1.5,0.33,0,3.14,1.780273292,0,10,30,0
,1.5,0.33,0,3.14,1.781057894,0,10,30,0
,1.5,0.33,0,3.14,1.781842496,0,10,30,0
,1.5,0.33,0,3.14,1.782627098,0,10,30,0
,1.5,0.33,0,3.14,1.7834117,0,10,30,0
,1.5,0.33,0,3.14,1.784196301,0,10,30,0
,1.5,0.33,0,3.14,1.784980903,0,10,30,0
,1.5,0.33,0,3.14,1.785765505,0,10,30,0
,1.5,0.33,0,3.14,1.786550107,0,10,30,0
,1.5,0.33,0,3.14,1.787334709,0,10,30,0
,1.5,0.33,0,3.14,1.788119311,0,10,30,0
,1.5,0.33,0,3.14,1.788903912,0,10,30,0
,1.5,0.33,0,3.14,1.789688514,0,10,30,0
,1.5,0.33,0,3.14,1.790473116,0,10,30,0
,1.5,0.33,0,3.14,1.791257718,0,10,30,0
,1.5,0.33,0,3.14,1.79204232,0,10,30,0
,1.5,0.33,0,3.14,1.792826922,0,10,30,0
,1.5,0.33,0,3.14,1.793611523,0,10,30,0
,1.5,0.33,0,3.14,1.794396125,0,10,30,0
,1.5,0.33,0,3.14,1.795180727,0,10,30,0
,1.5,0.33,0,3.14,1.795965329,0,10,30,0
,1.5,0.33,0,3.14,1.796749931,0,10,30,0
,1.5,0.33,0,3.14,1.797534533,0,10,30,0
,1.5,0.33,0,3.14,1.798319134,0,10,30,0
,1.5,0.33,0,3.14,1.799103736,0,10,30,0
,1.5,0.33,0,3.14,1.799888338,0,10,30,0
,1.5,0.33,0,3.14,1.80067294,0,10,30,0
,1.5,0.33,0,3.14,1.801457542,0,10,30,0
,1.5,0.33,0,3.14,1.802242144,0,10,30,0
,1.5,0.33,0,3.14,1.803026745,0,10,30,0
,1.5,0.33,0,3.14,1.803811347,0,10,30,0
,1.5,0.33,0,3.14,1.804595949,0,10,30,0
,1.5,0.33,0,3.14,1.805380551,0,10,30,0
,1.5,0.33,0,3.14,1.806165153,0,10,30,0
,1.5,0.33,0,3.14,1.806949755,0,10,30,0
,1.5,0.33,0,3.14,1.807734356,0,10,30,0
,1.5,0.33,0,3.14,1.808518958,0,10,30,0
,1.5,0.33,0,3.14,1.80930356,0,10,30,0
,1.5,0.33,0,3.14,1.810088162,0,10,30,0
,1.5,0.33,0,3.14,1.810872764,0,10,30,0
,1.5,0.33,0,3.14,1.811657366,0,10,30,0
,1.5,0.33,0,3.14,1.812441968,0,10,30,0
,1.5,0.33,0,3.14,1.813226569,0,10,30,0
,1.5,0.33,0,3.14,1.814011171,0,10,30,0
,1.5,0.33,0,3.14,1.814795773,0,10,30,0
,1.5,0.33,0,3.14,1.815580375,0,10,30,0
,1.5,0.33,0,3.14,1.816364977,0,10,30,0
,1.5,0.33,0,3.14,1.817149579,0,10,30,0
,1.5,0.33,0,3.14,1.81793418,0,10,30,0
,1.5,0.33,0,3.14,1.818718782,0,10,30,0
,1.5,0.33,0,3.14,1.819503384,0,10,30,0
,1.5,0.33,0,3.14,1.820287986,0,10,30,0
,1.5,0.33,0,3.14,1.821072588,0,10,30,0
,1.5,0.33,0,3.14,1.82185719,0,10,30,0
,1.5,0.33,0,3.14,1.822641791,0,10,30,0
,1.5,0.33,0,3.14,1.823426393,0,10,30,0
,1.5,0.33,0,3.14,1.824210995,0,10,30,0
,1.5,0.33,0,3.14,1.824995597,0,10,30,0
,1.5,0.33,0,3.14,1.825780199,0,10,30,0
,1.5,0.33,0,3.14,1.826564801,0,10,30,0
,1.5,0.33,0,3.14,1.827349402,0,10,30,0
,1.5,0.33,0,3.14,1.828134004,0,10,30,0
,1.5,0.33,0,3.14,1.828918606,0,10,30,0
,1.5,0.33,0,3.14,1.829703208,0,10,30,0
,1.5,0.33,0,3.14,1.83048781,0,10,30,0
,1.5,0.33,0,3.14,1.831272412,0,10,30,0
,1.5,0.33,0,3.14,1.832057013,0,10,30,0
,1.5,0.33,0,3.14,1.832841615,0,10,30,0
,1.5,0.33,0,3.14,1.833626217,0,10,30,0
,1.5,0.33,0,3.14,1.834410819,0,10,30,0
,1.5,0.33,0,3.14,1.835195421,0,10,30,0
,1.5,0.33,0,3.14,1.835980023,0,10,30,0
,1.5,0.33,0,3.14,1.836764624,0,10,30,0
,1.5,0.33,0,3.14,1.837549226,0,10,30,0
,1.5,0.33,0,3.14,1.838333828,0,10,30,0
,1.5,0.33,0,3.14,1.83911843,0,10,30,0
,1.5,0.33,0,3.14,1.839903032,0,10,30,0
,1.5,0.33,0,3.14,1.840687634,0,10,30,0
,1.5,0.33,0,3.14,1.841472235,0,10,30,0
,1.5,0.33,0,3.14,1.842256837,0,10,30,0
,1.5,0.33,0,3.14,1.843041439,0,10,30,0
,1.5,0.33,0,3.14,1.843826041,0,10,30,0
,1.5,0.33,0,3.14,1.844610643,0,10,30,0
,1.5,0.33,0,3.14,1.845395245,0,10,30,0
,1.5,0.33,0,3.14,1.846179846,0,10,30,0
,1.5,0.33,0,3.14,1.846964448,0,10,30,0
,1.5,0.33,0,3.14,1.84774905,0,10,30,0
,1.5,0.33,0,3.14,1.848533652,0,10,30,0
,1.5,0.33,0,3.14,1.849318254,0,10,30,0
,1.5,0.33,0,3.14,1.850102856,0,10,30,0
,1.5,0.33,0,3.14,1.850887458,0,10,30,0
,1.5,0.33,0,3.14,1.851672059,0,10,30,0
,1.5,0.33,0,3.14,1.852456661,0,10,30,0
,1.5,0.33,0,3.14,1.853241263,0,10,30,0
,1.5,0.33,0,3.14,1.854025865,0,10,30,0
,1.5,0.33,0,3.14,1.854810467,0,10,30,0
,1.5,0.33,0,3.14,1.855595069,0,10,30,0
,1.5,0.33,0,3.14,1.85637967,0,10,30,0
,1.5,0.33,0,3.14,1.857164272,0,10,30,0
,1.5,0.33,0,3.14,1.857948874,0,10,30,0
,1.5,0.33,0,3.14,1.858733476,0,10,30,0
,1.5,0.33,0,3.14,1.859518078,0,10,30,0
,1.5,0.33,0,3.14,1.86030268,0,10,30,0
,1.5,0.33,0,3.14,1.861087281,0,10,30,0
,1.5,0.33,0,3.14,1.861871883,0,10,30,0
,1.5,0.33,0,3.14,1.862656485,0,10,30,0
,1.5,0.33,0,3.14,1.863441087,0,10,30,0
,1.5,0.33,0,3.14,1.864225689,0,10,30,0
,1.5,0.33,0,3.14,1.865010291,0,10,30,0
,1.5,0.33,0,3.14,1.865794892,0,10,30,0
,1.5,0.33,0,3.14,1.866579494,0,10,30,0
,1.5,0.33,0,3.14,1.867364096,0,10,30,0
,1.5,0.33,0,3.14,1.868148698,0,10,30,0
,1.5,0.33,0,3.14,1.8689333,0,10,30,0
,1.5,0.33,0,3.14,1.869717902,0,10,30,0
,1.5,0.33,0,3.14,1.870502503,0,10,30,0
,1.5,0.33,0,3.14,1.871287105,0,10,30,0
,1.5,0.33,0,3.14,1.872071707,0,10,30,0
,1.5,0.33,0,3.14,1.872856309,0,10,30,0
,1.5,0.33,0,3.14,1.873640911,0,10,30,0
,1.5,0.33,0,3.14,1.874425513,0,10,30,0
,1.5,0.33,0,3.14,1.875210114,0,10,30,0
,1.5,0.33,0,3.14,1.875994716,0,10,30,0
,1.5,0.33,0,3.14,1.876779318,0,10,30,0
,1.5,0.33,0,3.14,1.87756392,0,10,30,0
,1.5,0.33,0,3.14,1.878348522,0,10,30,0
,1.5,0.33,0,3.14,1.879133124,0,10,30,0
,1.5,0.33,0,3.14,1.879917725,0,10,30,0
,1.5,0.33,0,3.14,1.880702327,0,10,30,0
,1.5,0.33,0,3.14,1.881486929,0,10,30,0
,1.5,0.33,0,3.14,1.882271531,0,10,30,0
,1.5,0.33,0,3.14,1.883056133,0,10,30,0
,1.5,0.33,0,3.14,1.883840735,0,10,30,0
,1.5,0.33,0,3.14,1.884625336,0,10,30,0
,1.5,0.33,0,3.14,1.885409938,0,10,30,0
,1.5,0.33,0,3.14,1.88619454,0,10,30,0
,1.5,0.33,0,3.14,1.886979142,0,10,30,0
,1.5,0.33,0,3.14,1.887763744,0,10,30,0
,1.5,0.33,0,3.14,1.888548346,0,10,30,0
,1.5,0.33,0,3.14,1.889332947,0,10,30,0
,1.5,0.33,0,3.14,1.890117549,0,10,30,0
,1.5,0.33,0,3.14,1.890902151,0,10,30,0
,1.5,0.33,0,3.14,1.891686753,0,10,30,0
,1.5,0.33,0,3.14,1.892471355,0,10,30,0
,1.5,0.33,0,3.14,1.893255957,0,10,30,0
,1.5,0.33,0,3.14,1.894040559,0,10,30,0
,1.5,0.33,0,3.14,1.89482516,0,10,30,0
,1.5,0.33,0,3.14,1.895609762,0,10,30,0
,1.5,0.33,0,3.14,1.896394364,0,10,30,0
,1.5,0.33,0,3.14,1.897178966,0,10,30,0
,1.5,0.33,0,3.14,1.897963568,0,10,30,0
,1.5,0.33,0,3.14,1.89874817,0,10,30,0
,1.5,0.33,0,3.14,1.899532771,0,10,30,0
,1.5,0.33,0,3.14,1.900317373,0,10,30,0
,1.5,0.33,0,3.14,1.901101975,0,10,30,0
,1.5,0.33,0,3.14,1.901886577,0,10,30,0
,1.5,0.33,0,3.14,1.902671179,0,10,30,0
,1.5,0.33,0,3.14,1.903455781,0,10,30,0
,1.5,0.33,0,3.14,1.904240382,0,10,30,0
,1.5,0.33,0,3.14,1.905024984,0,10,30,0
,1.5,0.33,0,3.14,1.905809586,0,10,30,0
,1.5,0.33,0,3.14,1.906594188,0,10,30,0
,1.5,0.33,0,3.14,1.90737879,0,10,30,0
,1.5,0.33,0,3.14,1.908163392,0,10,30,0
,1.5,0.33,0,3.14,1.908947993,0,10,30,0
,1.5,0.33,0,3.14,1.909732595,0,10,30,0
,1.5,0.33,0,3.14,1.910517197,0,10,30,0
,1.5,0.33,0,3.14,1.911301799,0,10,30,0
,1.5,0.33,0,3.14,1.912086401,0,10,30,0
,1.5,0.33,0,3.14,1.912871003,0,10,30,0
,1.5,0.33,0,3.14,1.913655604,0,10,30,0
,1.5,0.33,0,3.14,1.914440206,0,10,30,0
,1.5,0.33,0,3.14,1.915224808,0,10,30,0
,1.5,0.33,0,3.14,1.91600941,0,10,30,0
,1.5,0.33,0,3.14,1.916794012,0,10,30,0
,1.5,0.33,0,3.14,1.917578614,0,10,30,0
,1.5,0.33,0,3.14,1.918363215,0,10,30,0
,1.5,0.33,0,3.14,1.919147817,0,10,30,0
,1.5,0.33,0,3.14,1.919932419,0,10,30,0
,1.5,0.33,0,3.14,1.920717021,0,10,30,0
,1.5,0.33,0,3.14,1.921501623,0,10,30,0
,1.5,0.33,0,3.14,1.922286225,0,10,30,0
,1.5,0.33,0,3.14,1.923070826,0,10,30,0
,1.5,0.33,0,3.14,1.923855428,0,10,30,0
,1.5,0.33,0,3.14,1.92464003,0,10,30,0
,1.5,0.33,0,3.14,1.925424632,0,10,30,0
,1.5,0.33,0,3.14,1.926209234,0,10,30,0
,1.5,0.33,0,3.14,1.926993836,0,10,30,0
,1.5,0.33,0,3.14,1.927778437,0,10,30,0
,1.5,0.33,0,3.14,1.928563039,0,10,30,0
,1.5,0.33,0,3.14,1.929347641,0,10,30,0
,1.5,0.33,0,3.14,1.930132243,0,10,30,0
,1.5,0.33,0,3.14,1.930916845,0,10,30,0
,1.5,0.33,0,3.14,1.931701447,0,10,30,0
,1.5,0.33,0,3.14,1.932486049,0,10,30,0
,1.5,0.33,0,3.14,1.93327065,0,10,30,0
,1.5,0.33,0,3.14,1.934055252,0,10,30,0
,1.5,0.33,0,3.14,1.934839854,0,10,30,0
,1.5,0.33,0,3.14,1.935624456,0,10,30,0
,1.5,0.33,0,3.14,1.936409058,0,10,30,0
,1.5,0.33,0,3.14,1.93719366,0,10,30,0
,1.5,0.33,0,3.14,1.937978261,0,10,30,0
,1.5,0.33,0,3.14,1.938762863,0,10,30,0
,1.5,0.33,0,3.14,1.939547465,0,10,30,0
,1.5,0.33,0,3.14,1.940332067,0,10,30,0
,1.5,0.33,0,3.14,1.941116669,0,10,30,0
,1.5,0.33,0,3.14,1.941901271,0,10,30,0
,1.5,0.33,0,3.14,1.942685872,0,10,30,0
,1.5,0.33,0,3.14,1.943470474,0,10,30,0
,1.5,0.33,0,3.14,1.944255076,0,10,30,0
,1.5,0.33,0,3.14,1.945039678,0,10,30,0
,1.5,0.33,0,3.14,1.94582428,0,10,30,0
,1.5,0.33,0,3.14,1.946608882,0,10,30,0
,1.5,0.33,0,3.14,1.947393483,0,10,30,0
,1.5,0.33,0,3.14,1.948178085,0,10,30,0
,1.5,0.33,0,3.14,1.948962687,0,10,30,0
,1.5,0.33,0,3.14,1.949747289,0,10,30,0
,1.5,0.33,0,3.14,1.950531891,0,10,30,0
,1.5,0.33,0,3.14,1.951316493,0,10,30,0
,1.5,0.33,0,3.14,1.952101094,0,10,30,0
,1.5,0.33,0,3.14,1.952885696,0,10,30,0
,1.5,0.33,0,3.14,1.953670298,0,10,30,0
,1.5,0.33,0,3.14,1.9544549,0,10,30,0
,1.5,0.33,0,3.14,1.955239502,0,10,30,0
,1.5,0.33,0,3.14,1.956024104,0,10,30,0
,1.5,0.33,0,3.14,1.956808705,0,10,30,0
,1.5,0.33,0,3.14,1.957593307,0,10,30,0
,1.5,0.33,0,3.14,1.958377909,0,10,30,0
,1.5,0.33,0,3.14,1.959162511,0,10,30,0
,1.5,0.33,0,3.14,1.959947113,0,10,30,0
,1.5,0.33,0,3.14,1.960731715,0,10,30,0
,1.5,0.33,0,3.14,1.961516316,0,10,30,0
,1.5,0.33,0,3.14,1.962300918,0,10,30,0
,1.5,0.33,0,3.14,1.96308552,0,10,30,0
,1.5,0.33,0,3.14,1.963870122,0,10,30,0
,1.5,0.33,0,3.14,1.964654724,0,10,30,0
,1.5,0.33,0,3.14,1.965439326,0,10,30,0
,1.5,0.33,0,3.14,1.966223927,0,10,30,0
,1.5,0.33,0,3.14,1.967008529,0,10,30,0
,1.5,0.33,0,3.14,1.967793131,0,10,30,0
,1.5,0.33,0,3.14,1.968577733,0,10,30,0
,1.5,0.33,0,3.14,1.969362335,0,10,30,0
,1.5,0.33,0,3.14,1.970146937,0,10,30,0
,1.5,0.33,0,3.14,1.970931539,0,10,30,0
,1.5,0.33,0,3.14,1.97171614,0,10,30,0
,1.5,0.33,0,3.14,1.972500742,0,10,30,0
,1.5,0.33,0,3.14,1.973285344,0,10,30,0
,1.5,0.33,0,3.14,1.974069946,0,10,30,0
,1.5,0.33,0,3.14,1.974854548,0,10,30,0
,1.5,0.33,0,3.14,1.97563915,0,10,30,0
,1.5,0.33,0,3.14,1.976423751,0,10,30,0
,1.5,0.33,0,3.14,1.977208353,0,10,30,0
,1.5,0.33,0,3.14,1.977992955,0,10,30,0
,1.5,0.33,0,3.14,1.978777557,0,10,30,0
,1.5,0.33,0,3.14,1.979562159,0,10,30,0
,1.5,0.33,0,3.14,1.980346761,0,10,30,0
,1.5,0.33,0,3.14,1.981131362,0,10,30,0
,1.5,0.33,0,3.14,1.981915964,0,10,30,0
,1.5,0.33,0,3.14,1.982700566,0,10,30,0
,1.5,0.33,0,3.14,1.983485168,0,10,30,0
,1.5,0.33,0,3.14,1.98426977,0,10,30,0
,1.5,0.33,0,3.14,1.985054372,0,10,30,0
,1.5,0.33,0,3.14,1.985838973,0,10,30,0
,1.5,0.33,0,3.14,1.986623575,0,10,30,0
,1.5,0.33,0,3.14,1.987408177,0,10,30,0
,1.5,0.33,0,3.14,1.988192779,0,10,30,0
,1.5,0.33,0,3.14,1.988977381,0,10,30,0
,1.5,0.33,0,3.14,1.989761983,0,10,30,0
,1.5,0.33,0,3.14,1.990546584,0,10,30,0
,1.5,0.33,0,3.14,1.991331186,0,10,30,0
,1.5,0.33,0,3.14,1.992115788,0,10,30,0
,1.5,0.33,0,3.14,1.99290039,0,10,30,0
,1.5,0.33,0,3.14,1.993684992,0,10,30,0
,1.5,0.33,0,3.14,1.994469594,0,10,30,0
,1.5,0.33,0,3.14,1.995254195,0,10,30,0
,1.5,0.33,0,3.14,1.996038797,0,10,30,0
,1.5,0.33,0,3.14,1.996823399,0,10,30,0
,1.5,0.33,0,3.14,1.997608001,0,10,30,0
,1.5,0.33,0,3.14,1.998392603,0,10,30,0
,1.5,0.33,0,3.14,1.999177205,0,10,30,0
,1.5,0.33,0,3.14,1.999961806,0,10,30,0
,1.5,0.33,0,3.14,2.000746408,0,10,30,0
,1.5,0.33,0,3.14,2.00153101,0,10,30,0
,1.5,0.33,0,3.14,2.002315612,0,10,30,0
,1.5,0.33,0,3.14,2.003100214,0,10,30,0
,1.5,0.33,0,3.14,2.003884816,0,10,30,0
,1.5,0.33,0,3.14,2.004669417,0,10,30,0
,1.5,0.33,0,3.14,2.005454019,0,10,30,0
,1.5,0.33,0,3.14,2.006238621,0,10,30,0
,1.5,0.33,0,3.14,2.007023223,0,10,30,0
,1.5,0.33,0,3.14,2.007807825,0,10,30,0
,1.5,0.33,0,3.14,2.008592427,0,10,30,0
,1.5,0.33,0,3.14,2.009377028,0,10,30,0
,1.5,0.33,0,3.14,2.01016163,0,10,30,0
,1.5,0.33,0,3.14,2.010946232,0,10,30,0
,1.5,0.33,0,3.14,2.011730834,0,10,30,0
,1.5,0.33,0,3.14,2.012515436,0,10,30,0
,1.5,0.33,0,3.14,2.013300038,0,10,30,0
,1.5,0.33,0,3.14,2.01408464,0,10,30,0
,1.5,0.33,0,3.14,2.014869241,0,10,30,0
,1.5,0.33,0,3.14,2.015653843,0,10,30,0
,1.5,0.33,0,3.14,2.016438445,0,10,30,0
,1.5,0.33,0,3.14,2.017223047,0,10,30,0
,1.5,0.33,0,3.14,2.018007649,0,10,30,0
,1.5,0.33,0,3.14,2.018792251,0,10,30,0
,1.5,0.33,0,3.14,2.019576852,0,10,30,0
,1.5,0.33,0,3.14,2.020361454,0,10,30,0
,1.5,0.33,0,3.14,2.021146056,0,10,30,0
,1.5,0.33,0,3.14,2.021930658,0,10,30,0
,1.5,0.33,0,3.14,2.02271526,0,10,30,0
,1.5,0.33,0,3.14,2.023499862,0,10,30,0
,1.5,0.33,0,3.14,2.024284463,0,10,30,0
,1.5,0.33,0,3.14,2.025069065,0,10,30,0
,1.5,0.33,0,3.14,2.025853667,0,10,30,0
,1.5,0.33,0,3.14,2.026638269,0,10,30,0
,1.5,0.33,0,3.14,2.027422871,0,10,30,0
,1.5,0.33,0,3.14,2.028207473,0,10,30,0
,1.5,0.33,0,3.14,2.028992074,0,10,30,0
,1.5,0.33,0,3.14,2.029776676,0,10,30,0
,1.5,0.33,0,3.14,2.030561278,0,10,30,0
,1.5,0.33,0,3.14,2.03134588,0,10,30,0
,1.5,0.33,0,3.14,2.032130482,0,10,30,0
,1.5,0.33,0,3.14,2.032915084,0,10,30,0
,1.5,0.33,0,3.14,2.033699685,0,10,30,0
,1.5,0.33,0,3.14,2.034484287,0,10,30,0
,1.5,0.33,0,3.14,2.035268889,0,10,30,0
,1.5,0.33,0,3.14,2.036053491,0,10,30,0
,1.5,0.33,0,3.14,2.036838093,0,10,30,0
,1.5,0.33,0,3.14,2.037622695,0,10,30,0
,1.5,0.33,0,3.14,2.038407296,0,10,30,0
,1.5,0.33,0,3.14,2.039191898,0,10,30,0
,1.5,0.33,0,3.14,2.0399765,0,10,30,0
,1.5,0.33,0,3.14,2.040761102,0,10,30,0
,1.5,0.33,0,3.14,2.041545704,0,10,30,0
,1.5,0.33,0,3.14,2.042330306,0,10,30,0
,1.5,0.33,0,3.14,2.043114907,0,10,30,0
,1.5,0.33,0,3.14,2.043899509,0,10,30,0
,1.5,0.33,0,3.14,2.044684111,0,10,30,0
,1.5,0.33,0,3.14,2.045468713,0,10,30,0
,1.5,0.33,0,3.14,2.046253315,0,10,30,0
,1.5,0.33,0,3.14,2.047037917,0,10,30,0
,1.5,0.33,0,3.14,2.047822518,0,10,30,0
,1.5,0.33,0,3.14,2.04860712,0,10,30,0
,1.5,0.33,0,3.14,2.049391722,0,10,30,0
,1.5,0.33,0,3.14,2.050176324,0,10,30,0
,1.5,0.33,0,3.14,2.050960926,0,10,30,0
,1.5,0.33,0,3.14,2.051745528,0,10,30,0
,1.5,0.33,0,3.14,2.05253013,0,10,30,0
,1.5,0.33,0,3.14,2.053314731,0,10,30,0
,1.5,0.33,0,3.14,2.054099333,0,10,30,0
,1.5,0.33,0,3.14,2.054883935,0,10,30,0
,1.5,0.33,0,3.14,2.055668537,0,10,30,0
,1.5,0.33,0,3.14,2.056453139,0,10,30,0
,1.5,0.33,0,3.14,2.057237741,0,10,30,0
,1.5,0.33,0,3.14,2.058022342,0,10,30,0
,1.5,0.33,0,3.14,2.058806944,0,10,30,0
,1.5,0.33,0,3.14,2.059591546,0,10,30,0
,1.5,0.33,0,3.14,2.060376148,0,10,30,0
,1.5,0.33,0,3.14,2.06116075,0,10,30,0
,1.5,0.33,0,3.14,2.061945352,0,10,30,0
,1.5,0.33,0,3.14,2.062729953,0,10,30,0
,1.5,0.33,0,3.14,2.063514555,0,10,30,0
,1.5,0.33,0,3.14,2.064299157,0,10,30,0
,1.5,0.33,0,3.14,2.065083759,0,10,30,0
,1.5,0.33,0,3.14,2.065868361,0,10,30,0
,1.5,0.33,0,3.14,2.066652963,0,10,30,0
,1.5,0.33,0,3.14,2.067437564,0,10,30,0
,1.5,0.33,0,3.14,2.068222166,0,10,30,0
,1.5,0.33,0,3.14,2.069006768,0,10,30,0
,1.5,0.33,0,3.14,2.06979137,0,10,30,0
,1.5,0.33,0,3.14,2.070575972,0,10,30,0
,1.5,0.33,0,3.14,2.071360574,0,10,30,0
,1.5,0.33,0,3.14,2.072145175,0,10,30,0
,1.5,0.33,0,3.14,2.072929777,0,10,30,0
,1.5,0.33,0,3.14,2.073714379,0,10,30,0
,1.5,0.33,0,3.14,2.074498981,0,10,30,0
,1.5,0.33,0,3.14,2.075283583,0,10,30,0
,1.5,0.33,0,3.14,2.076068185,0,10,30,0
,1.5,0.33,0,3.14,2.076852786,0,10,30,0
,1.5,0.33,0,3.14,2.077637388,0,10,30,0
,1.5,0.33,0,3.14,2.07842199,0,10,30,0
,1.5,0.33,0,3.14,2.079206592,0,10,30,0
,1.5,0.33,0,3.14,2.079991194,0,10,30,0
,1.5,0.33,0,3.14,2.080775796,0,10,30,0
,1.5,0.33,0,3.14,2.081560397,0,10,30,0
,1.5,0.33,0,3.14,2.082344999,0,10,30,0
,1.5,0.33,0,3.14,2.083129601,0,10,30,0
,1.5,0.33,0,3.14,2.083914203,0,10,30,0
,1.5,0.33,0,3.14,2.084698805,0,10,30,0
,1.5,0.33,0,3.14,2.085483407,0,10,30,0
,1.5,0.33,0,3.14,2.086268008,0,10,30,0
,1.5,0.33,0,3.14,2.08705261,0,10,30,0
,1.5,0.33,0,3.14,2.087837212,0,10,30,0
,1.5,0.33,0,3.14,2.088621814,0,10,30,0
,1.5,0.33,0,3.14,2.089406416,0,10,30,0
,1.5,0.33,0,3.14,2.090191018,0,10,30,0
,1.5,0.33,0,3.14,2.09097562,0,10,30,0
,1.5,0.33,0,3.14,2.091760221,0,10,30,0
,1.5,0.33,0,3.14,2.092544823,0,10,30,0
,1.5,0.33,0,3.14,2.093329425,0,10,30,0
,1.5,0.33,0,3.14,2.094114027,0,10,30,0
,1.5,0.33,0,3.14,2.094898629,0,10,30,0
,1.5,0.33,0,3.14,2.095683231,0,10,30,0
,1.5,0.33,0,3.14,2.096467832,0,10,30,0
,1.5,0.33,0,3.14,2.097252434,0,10,30,0
,1.5,0.33,0,3.14,2.098037036,0,10,30,0
,1.5,0.33,0,3.14,2.098821638,0,10,30,0
,1.5,0.33,0,3.14,2.09960624,0,10,30,0
,1.5,0.33,0,3.14,2.100390842,0,10,30,0
,1.5,0.33,0,3.14,2.101175443,0,10,30,0
,1.5,0.33,0,3.14,2.101960045,0,10,30,0
,1.5,0.33,0,3.14,2.102744647,0,10,30,0
,1.5,0.33,0,3.14,2.103529249,0,10,30,0
,1.5,0.33,0,3.14,2.104313851,0,10,30,0
,1.5,0.33,0,3.14,2.105098453,0,10,30,0
,1.5,0.33,0,3.14,2.105883054,0,10,30,0
,1.5,0.33,0,3.14,2.106667656,0,10,30,0
,1.5,0.33,0,3.14,2.107452258,0,10,30,0
,1.5,0.33,0,3.14,2.10823686,0,10,30,0
,1.5,0.33,0,3.14,2.109021462,0,10,30,0
,1.5,0.33,0,3.14,2.109806064,0,10,30,0
